 2.69800000e-08  9.99636090e+02  2.69800000e-08  3.63909795e-01  2.69800000e-08  2.69727091e-02 
 2.74800000e-08  9.99622479e+02  2.74800000e-08  3.77521050e-01  2.74800000e-08  2.74723109e-02 
 2.79800000e-08  9.99608618e+02  2.79800000e-08  3.91382103e-01  2.79800000e-08  2.79718984e-02 
 2.84800000e-08  9.99594507e+02  2.84800000e-08  4.05492945e-01  2.84800000e-08  2.84714714e-02 
 2.89800000e-08  9.99580146e+02  2.89800000e-08  4.19853570e-01  2.89800000e-08  2.89710297e-02 
 2.94800000e-08  9.99565536e+02  2.94800000e-08  4.34463971e-01  2.94800000e-08  2.94705730e-02 
 2.99800000e-08  9.99550676e+02  2.99800000e-08  4.49324140e-01  2.99800000e-08  2.99701011e-02 
 3.04800000e-08  9.99535566e+02  3.04800000e-08  4.64434068e-01  3.04800000e-08  3.04696137e-02 
 3.09800000e-08  9.99520206e+02  3.09800000e-08  4.79793749e-01  3.09800000e-08  3.09691106e-02 
 3.14800000e-08  9.99504597e+02  3.14800000e-08  4.95403175e-01  3.14800000e-08  3.14685914e-02 
 3.19800000e-08  9.99488738e+02  3.19800000e-08  5.11262337e-01  3.19800000e-08  3.19680561e-02 
 3.24800000e-08  9.99472629e+02  3.24800000e-08  5.27371227e-01  3.24800000e-08  3.24675042e-02 
 3.29800000e-08  9.99456270e+02  3.29800000e-08  5.43729837e-01  3.29800000e-08  3.29669356e-02 
 3.34800000e-08  9.99439662e+02  3.34800000e-08  5.60338158e-01  3.34800000e-08  3.34663501e-02 
 3.39800000e-08  9.99422804e+02  3.39800000e-08  5.77196183e-01  3.39800000e-08  3.39657473e-02 
 3.44800000e-08  9.99405696e+02  3.44800000e-08  5.94303901e-01  3.44800000e-08  3.44651270e-02 
 3.49800000e-08  9.99388339e+02  3.49800000e-08  6.11661305e-01  3.49800000e-08  3.49644890e-02 
 3.54800000e-08  9.99370732e+02  3.54800000e-08  6.29268386e-01  3.54800000e-08  3.54638330e-02 
 3.59800000e-08  9.99352875e+02  3.59800000e-08  6.47125134e-01  3.59800000e-08  3.59631588e-02 
 3.64800000e-08  9.99334768e+02  3.64800000e-08  6.65231540e-01  3.64800000e-08  3.64624661e-02 
 3.69800000e-08  9.99316412e+02  3.69800000e-08  6.83587595e-01  3.69800000e-08  3.69617546e-02 
 3.74800000e-08  9.99297807e+02  3.74800000e-08  7.02193290e-01  3.74800000e-08  3.74610242e-02 
 3.79800000e-08  9.99278951e+02  3.79800000e-08  7.21048614e-01  3.79800000e-08  3.79602746e-02 
 3.84800000e-08  9.99259846e+02  3.84800000e-08  7.40153559e-01  3.84800000e-08  3.84595054e-02 
 3.89800000e-08  9.99240492e+02  3.89800000e-08  7.59508115e-01  3.89800000e-08  3.89587166e-02 
 3.94800000e-08  9.99220888e+02  3.94800000e-08  7.79112271e-01  3.94800000e-08  3.94579077e-02 
 3.99800000e-08  9.99201034e+02  3.99800000e-08  7.98966018e-01  3.99800000e-08  3.99570787e-02 
 4.04800000e-08  9.99180931e+02  4.04800000e-08  8.19069345e-01  4.04800000e-08  4.04562291e-02 
 4.09800000e-08  9.99160578e+02  4.09800000e-08  8.39422242e-01  4.09800000e-08  4.09553589e-02 
 4.14800000e-08  9.99139975e+02  4.14800000e-08  8.60024698e-01  4.14800000e-08  4.14544676e-02 
 4.19800000e-08  9.99119123e+02  4.19800000e-08  8.80876704e-01  4.19800000e-08  4.19535552e-02 
 4.24800000e-08  9.99098022e+02  4.24800000e-08  9.01978248e-01  4.24800000e-08  4.24526212e-02 
 4.29800000e-08  9.99076671e+02  4.29800000e-08  9.23329320e-01  4.29800000e-08  4.29516655e-02 
 4.34800000e-08  9.99055070e+02  4.34800000e-08  9.44929908e-01  4.34800000e-08  4.34506879e-02 
 4.39800000e-08  9.99033220e+02  4.39800000e-08  9.66780002e-01  4.39800000e-08  4.39496880e-02 
 4.44800000e-08  9.99011120e+02  4.44800000e-08  9.88879590e-01  4.44800000e-08  4.44486657e-02 
 4.49800000e-08  9.98988771e+02  4.49800000e-08  1.01122866e+00  4.49800000e-08  4.49476206e-02 
 4.54800000e-08  9.98966173e+02  4.54800000e-08  1.03382721e+00  4.54800000e-08  4.54465526e-02 
 4.59800000e-08  9.98943325e+02  4.59800000e-08  1.05667521e+00  4.59800000e-08  4.59454613e-02 
 4.64800000e-08  9.98920227e+02  4.64800000e-08  1.07977266e+00  4.64800000e-08  4.64443466e-02 
 4.69800000e-08  9.98896880e+02  4.69800000e-08  1.10311955e+00  4.69800000e-08  4.69432081e-02 
 4.74800000e-08  9.98873284e+02  4.74800000e-08  1.12671586e+00  4.74800000e-08  4.74420457e-02 
 4.79800000e-08  9.98849438e+02  4.79800000e-08  1.15056159e+00  4.79800000e-08  4.79408590e-02 
 4.84800000e-08  9.98825343e+02  4.84800000e-08  1.17465672e+00  4.84800000e-08  4.84396479e-02 
 4.89800000e-08  9.98800999e+02  4.89800000e-08  1.19900123e+00  4.89800000e-08  4.89384121e-02 
 4.94800000e-08  9.98776405e+02  4.94800000e-08  1.22359512e+00  4.94800000e-08  4.94371513e-02 
 4.99800000e-08  9.98751562e+02  4.99800000e-08  1.24843838e+00  4.99800000e-08  4.99358652e-02 
 5.04800000e-08  9.98726469e+02  5.04800000e-08  1.27353098e+00  5.04800000e-08  5.04345538e-02 
 5.09800000e-08  9.98701127e+02  5.09800000e-08  1.29887292e+00  5.09800000e-08  5.09332166e-02 
